state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner
Michigan,SHIAWASSEE COUNTY,2020,39220,15347,23149,53942,0.4291461199065663,0.28450928775351303,0.7270772311000705,red
Michigan,ST. CLAIR COUNTY,2012,74181,33983,39271,124165,0.31628075544638184,0.27369226432569566,0.5974388917972053,red
Michigan,ST. CLAIR COUNTY,2016,78003,24553,49051,125264,0.39158098096819516,0.1960100268233491,0.6227088389321752,red
Michigan,ST. CLAIR COUNTY,2020,92063,31363,59185,126529,0.4677583795019324,0.247872029337148,0.7276039485019244,red
Michigan,ST. JOSEPH COUNTY,2012,23341,10112,12978,45467,0.28543779004552755,0.22240306156113224,0.5133613389931159,red
Michigan,ST. JOSEPH COUNTY,2016,23757,7526,14884,45668,0.32591749146010335,0.16479810808443549,0.5202110887273365,red
Michigan,ST. JOSEPH COUNTY,2020,27935,9262,18127,46253,0.3919097139644996,0.20024647049921085,0.603960824162757,red
Michigan,TUSCOLA COUNTY,2012,26003,11425,14240,42567,0.3345314445462447,0.26840040406887966,0.610872271947753,red
Michigan,TUSCOLA COUNTY,2016,25796,7429,17102,42150,0.4057413997627521,0.17625148279952552,0.6120047449584816,red
Michigan,TUSCOLA COUNTY,2020,29442,8712,20297,41651,0.4873112290221123,0.20916664665914383,0.7068737845429882,red
Michigan,VAN BUREN COUNTY,2012,32837,16290,16141,56754,0.28440286147231914,0.28702822708531556,0.5785847693554639,blue
Michigan,VAN BUREN COUNTY,2016,33274,13258,17890,57381,0.3117756748749586,0.231052090413203,0.5798783569474216,red
Michigan,VAN BUREN COUNTY,2020,39063,16803,21591,58196,0.37100488006048526,0.28873118427383326,0.6712316997731803,red
Michigan,WASHTENAW COUNTY,2012,179592,120890,56412,281258,0.20057029488938982,0.42981888515171124,0.6385311706689232,blue
Michigan,WASHTENAW COUNTY,2016,188578,128483,50631,296678,0.170659772548015,0.4330722197129548,0.6356318972084213,blue
Michigan,WASHTENAW COUNTY,2020,216280,157136,56241,299837,0.18757191407331317,0.524071412133926,0.721325253387674,blue
Michigan,WAYNE COUNTY,2012,815825,595846,213814,1357235,0.15753646199810645,0.4390146142709258,0.6010933994481428,blue
Michigan,WAYNE COUNTY,2016,777838,519444,228993,1340387,0.1708409586186676,0.3875328543174471,0.5803085228370612,blue
Michigan,WAYNE COUNTY,2020,872383,597170,264553,1337049,0.1978633542974117,0.4466328459166418,0.6524689820642325,blue
Michigan,WEXFORD COUNTY,2012,14853,6184,8450,24831,0.3403004309129717,0.24904353429181264,0.5981635858402803,red
Michigan,WEXFORD COUNTY,2016,15298,4436,10000,25295,0.39533504645186796,0.17537062660604863,0.6047835540620676,red
Michigan,WEXFORD COUNTY,2020,18265,5838,12102,25887,0.46749333642368757,0.22551860006953298,0.7055665005601267,red
North Carolina,ALAMANCE COUNTY,2012,67776,28875,38170,117900,0.3237489397794741,0.24491094147582698,0.5748600508905852,red
North Carolina,ALAMANCE COUNTY,2016,71157,29833,38815,124299,0.31227121698485105,0.24000997594510012,0.5724663915236647,red
North Carolina,ALAMANCE COUNTY,2020,86091,38825,46056,132145,0.34852624011502514,0.29380604638843694,0.6514888947746793,red
North Carolina,ALEXANDER COUNTY,2012,17196,4611,12253,28866,0.42447862537241043,0.1597381001870713,0.59571814591561,red
North Carolina,ALEXANDER COUNTY,2016,18271,3767,13893,29458,0.4716206123973114,0.1278769773915405,0.6202389843166543,red
North Carolina,ALEXANDER COUNTY,2020,20236,4145,15888,30040,0.5288948069241012,0.137982689747004,0.6736351531291611,red
North Carolina,ALLEGHANY COUNTY,2012,5067,1583,3390,8838,0.38357094365241007,0.17911292147544694,0.5733197556008147,red
North Carolina,ALLEGHANY COUNTY,2016,5315,1306,3814,8993,0.4241076392749917,0.14522406316023573,0.591015234070944,red
North Carolina,ALLEGHANY COUNTY,2020,6076,1486,4527,9249,0.48945831981835874,0.16066601794788626,0.6569358849605362,red
North Carolina,ANSON COUNTY,2012,11256,7019,4166,20765,0.2006260534553335,0.33802070792198413,0.5420659764026006,blue
North Carolina,ANSON COUNTY,2016,10545,5859,4506,20168,0.22342324474414915,0.29050971836572786,0.5228579928599763,blue
North Carolina,ANSON COUNTY,2020,11194,5789,5321,19608,0.2713688290493676,0.29523663810689516,0.570889432884537,blue
North Carolina,ASHE COUNTY,2012,12610,4116,8242,21840,0.3773809523809524,0.18846153846153846,0.5773809523809523,red
North Carolina,ASHE COUNTY,2016,13424,3500,9412,21748,0.4327754276255288,0.16093433878977378,0.6172521611182638,red
North Carolina,ASHE COUNTY,2020,15814,4164,11451,22479,0.5094087815294275,0.1852395569197918,0.7035010454201699,red
North Carolina,AVERY COUNTY,2012,7759,1882,5766,14676,0.392886345053148,0.12823657672390298,0.5286862905423821,red
North Carolina,AVERY COUNTY,2016,8249,1689,6298,14741,0.42724374194423714,0.11457838681229225,0.5595956855030187,red
North Carolina,AVERY COUNTY,2020,9458,2191,7172,14969,0.47912352194535374,0.1463691629367359,0.6318391342107021,red
North Carolina,BEAUFORT COUNTY,2012,23620,9435,13977,37225,0.3754734721289456,0.2534586971121558,0.6345198119543317,red
North Carolina,BEAUFORT COUNTY,2016,23938,8764,14543,37522,0.3875859495762486,0.23356963914503492,0.6379723895314748,red
North Carolina,BEAUFORT COUNTY,2020,26315,9633,16437,37669,0.4363535002256497,0.25572752130399,0.6985850434043909,red
North Carolina,BERTIE COUNTY,2012,10123,6695,3387,16448,0.20592169260700388,0.40704036964980544,0.615454766536965,blue
North Carolina,BERTIE COUNTY,2016,9347,5778,3456,15899,0.21737216177118057,0.3634190829611925,0.5878986099754702,blue
North Carolina,BERTIE COUNTY,2020,9815,5939,3817,15647,0.24394452610724102,0.3795615772991628,0.6272767942736627,blue
North Carolina,BLADEN COUNTY,2012,15957,8062,7748,27039,0.28654905876696624,0.2981619142719775,0.5901475646288694,blue
North Carolina,BLADEN COUNTY,2016,15897,7058,8550,26521,0.32238603370913615,0.2661287281776705,0.599411786885864,red
North Carolina,BLADEN COUNTY,2020,17125,7326,9676,26077,0.3710549526402577,0.2809372243739694,0.656708977259654,red
North Carolina,BRUNSWICK COUNTY,2012,57362,22038,34743,91863,0.3782045001796153,0.23990072172691942,0.624429857505198,red
North Carolina,BRUNSWICK COUNTY,2016,68351,23282,42720,105607,0.4045186398628879,0.22045887109755982,0.6472203547113354,red
North Carolina,BRUNSWICK COUNTY,2020,90175,33310,55850,121795,0.4585574120448294,0.2734923436922698,0.7403834311753356,red
North Carolina,BUNCOMBE COUNTY,2012,127696,70625,54701,194974,0.28055535609876187,0.36222778421738283,0.6549386071989086,blue
North Carolina,BUNCOMBE COUNTY,2016,138947,75452,55716,206518,0.2697876214179878,0.3653531411305552,0.6728081813691785,blue
North Carolina,BUNCOMBE COUNTY,2020,161569,96515,62412,213777,0.2919490871328534,0.4514751353045463,0.755782895260014,blue
North Carolina,BURKE COUNTY,2012,36544,13701,22267,70988,0.3136727334197329,0.1930044514565842,0.5147912323209557,red
North Carolina,BURKE COUNTY,2016,38920,11251,26238,72263,0.36309037820184603,0.1556951690353293,0.5385882125015569,red
North Carolina,BURKE COUNTY,2020,44602,13118,31019,73860,0.41997021391822364,0.1776062821554292,0.6038721906309233,red
North Carolina,CABARRUS COUNTY,2012,83566,32849,49557,134970,0.3671704823294065,0.2433800103726754,0.619144995184115,red
North Carolina,CABARRUS COUNTY,2016,93289,35521,53819,149198,0.3607219935924074,0.23807959892223757,0.6252697757342591,red
North Carolina,CABARRUS COUNTY,2020,117227,52162,63237,161462,0.3916525250523343,0.32306053436721954,0.7260346087624333,red
North Carolina,CALDWELL COUNTY,2012,34732,10898,23229,64303,0.36124286580719406,0.16947887345847007,0.5401303205138174,red
North Carolina,CALDWELL COUNTY,2016,36320,8425,26621,64859,0.4104441943292373,0.12989716153502212,0.559983965216855,red
North Carolina,CALDWELL COUNTY,2020,42829,10245,32119,65842,0.4878193250508794,0.15559976914431517,0.6504814556058442,red
North Carolina,CAMDEN COUNTY,2012,4704,1508,3109,7552,0.4116790254237288,0.1996822033898305,0.6228813559322034,red
North Carolina,CAMDEN COUNTY,2016,5006,1274,3546,7978,0.4444722988217598,0.1596891451491602,0.6274755577839057,red
North Carolina,CAMDEN COUNTY,2020,5953,1537,4312,8407,0.5129059117402165,0.18282383727845844,0.7081003925300345,red
North Carolina,CARTERET COUNTY,2012,35517,10301,24775,55079,0.4498084569436627,0.18702227709290292,0.6448374153488625,red
North Carolina,CARTERET COUNTY,2016,37781,9939,26569,56435,0.47078940373881456,0.176114113581997,0.6694604412155577,red
North Carolina,CARTERET COUNTY,2020,42695,12093,30028,57537,0.5218902619184177,0.21017779863392252,0.7420442497870935,red
North Carolina,CASWELL COUNTY,2012,11039,5348,5594,18589,0.3009306579159718,0.2876970251223842,0.5938458227984291,red
North Carolina,CASWELL COUNTY,2016,11070,4792,6026,18453,0.32655936704058963,0.25968677179862354,0.5999024548853845,red
North Carolina,CASWELL COUNTY,2020,12051,4860,7089,18383,0.38562802589348855,0.2643746940107708,0.6555513245933743,red
North Carolina,CATAWBA COUNTY,2012,69601,24069,44538,118754,0.3750442090371693,0.20267948869090727,0.5860939420987925,red
North Carolina,CATAWBA COUNTY,2016,72351,21216,48324,121099,0.3990454091280688,0.1751955012014963,0.5974533233139828,red
North Carolina,CATAWBA COUNTY,2020,83425,25689,56588,124631,0.45404433888839857,0.20612046762041547,0.6693759979459364,red
North Carolina,CHATHAM COUNTY,2012,35434,18361,16665,50830,0.32785756443045444,0.36122368679913436,0.6971080070824316,blue
North Carolina,CHATHAM COUNTY,2016,39849,21065,17105,55336,0.30911160907908053,0.38067442532889983,0.7201279456411739,blue
North Carolina,CHATHAM COUNTY,2020,48599,26787,21186,59661,0.35510635088248604,0.44898677528033387,0.8145857427800406,blue
North Carolina,CHEROKEE COUNTY,2012,12867,3378,9278,22042,0.4209236911351057,0.15325288086380545,0.583749206061156,red
North Carolina,CHEROKEE COUNTY,2016,14181,2860,10844,22912,0.4732891061452514,0.1248254189944134,0.6189333100558659,red
North Carolina,CHEROKEE COUNTY,2020,16423,3583,12628,23877,0.5288771621225447,0.1500607278971395,0.6878167273945638,red
North Carolina,CHOWAN COUNTY,2012,7505,3556,3891,11534,0.33735044217097276,0.3083058782729322,0.6506849315068494,red
North Carolina,CHOWAN COUNTY,2016,7228,2992,4014,11270,0.35616681455190774,0.26548358473824313,0.6413487133984028,red
North Carolina,CHOWAN COUNTY,2020,7784,3247,4471,11164,0.4004836975994267,0.29084557506270153,0.6972411322106772,red
North Carolina,CLAY COUNTY,2012,5642,1579,3973,8681,0.4576661674922244,0.18189148715585762,0.6499251238336597,red
North Carolina,CLAY COUNTY,2016,6010,1367,4437,8894,0.4988756465032606,0.15369912300427255,0.6757364515403643,red
North Carolina,CLAY COUNTY,2020,6893,1699,5112,9352,0.5466210436270317,0.18167236954662105,0.7370615911035072,red
North Carolina,CLEVELAND COUNTY,2012,43340,17062,25793,75212,0.34293729723980215,0.226852098069457,0.5762378343881296,red
North Carolina,CLEVELAND COUNTY,2016,44673,14964,28479,75532,0.3770454906529683,0.19811470634962663,0.5914446856961288,red
North Carolina,CLEVELAND COUNTY,2020,51308,16955,33798,76504,0.4417808219178082,0.2216223988288194,0.6706577433859667,red
North Carolina,COLUMBUS COUNTY,2012,24243,11050,12941,44504,0.2907828509796872,0.24829228833363293,0.5447375516807478,red
North Carolina,COLUMBUS COUNTY,2016,23732,9063,14272,44107,0.32357675652390777,0.20547758859138004,0.5380551839844016,red
North Carolina,COLUMBUS COUNTY,2020,26446,9446,16832,44013,0.3824324631358917,0.214618408197578,0.6008679253856815,red
North Carolina,CRAVEN COUNTY,2012,46170,18763,26928,81092,0.33206728160607707,0.23137917427119814,0.5693533270852859,red
North Carolina,CRAVEN COUNTY,2016,47001,17630,27731,80046,0.34643829797866227,0.2202483571946131,0.5871748744471929,red
North Carolina,CRAVEN COUNTY,2020,53065,21148,31032,80387,0.38603256745493675,0.2630773632552527,0.6601191734982025,red
North Carolina,CUMBERLAND COUNTY,2012,127641,75792,50666,244749,0.20701208176540048,0.3096723582118824,0.521517963301178,blue
North Carolina,CUMBERLAND COUNTY,2016,127506,71605,51265,250935,0.20429593320979536,0.2853527806005539,0.5081236176699145,blue
North Carolina,CUMBERLAND COUNTY,2020,147150,84469,60032,252655,0.23760463873661714,0.33432546357681425,0.5824147552987275,blue
North Carolina,CURRITUCK COUNTY,2012,11304,3562,7496,18542,0.40427138388523354,0.1921044116060835,0.609642972710603,red
North Carolina,CURRITUCK COUNTY,2016,12669,2913,9163,19867,0.46121709367292496,0.14662505662656666,0.6376906427744501,red
North Carolina,CURRITUCK COUNTY,2020,16147,4195,11657,21675,0.5378085351787774,0.19354094579008074,0.744959630911188,red
North Carolina,DARE COUNTY,2012,17974,7393,10248,27518,0.372410785667563,0.26866051311868594,0.653172468929428,red
North Carolina,DARE COUNTY,2016,19609,7222,11460,28927,0.3961696684758184,0.24966294465378366,0.6778787983544785,red
North Carolina,DARE COUNTY,2020,24232,9936,13938,30088,0.4632411592661526,0.3302313214570593,0.8053709119914916,red
North Carolina,DAVIDSON COUNTY,2012,70935,20624,49383,125213,0.394391956106794,0.16471133189045867,0.5665146590210282,red
North Carolina,DAVIDSON COUNTY,2016,74856,18109,54317,127392,0.42637685254961066,0.14215178347148957,0.5876036171816127,red
North Carolina,DAVIDSON COUNTY,2020,88514,22636,64658,131285,0.492501047339757,0.17241878356247858,0.6742125909281335,red
North Carolina,DAVIE COUNTY,2012,20670,5735,14687,31958,0.4595719381688466,0.17945428374741848,0.6467864071593967,red
North Carolina,DAVIE COUNTY,2016,21756,5270,15602,32852,0.47491781322293924,0.16041641300377452,0.6622427858273469,red
North Carolina,DAVIE COUNTY,2020,25311,6713,18228,33901,0.5376832541812926,0.19801775758827173,0.7466151440960443,red
North Carolina,DUPLIN COUNTY,2012,20592,9033,11416,44564,0.2561709002782515,0.2026972444125303,0.4620770128354726,red
North Carolina,DUPLIN COUNTY,2016,20856,8283,12217,44754,0.2729811860392367,0.18507842874379943,0.466014211020244,red
North Carolina,DUPLIN COUNTY,2020,22715,8767,13793,44760,0.3081546023235031,0.1958668453976765,0.5074843610366399,red
North Carolina,DURHAM COUNTY,2012,146735,111224,33769,220075,0.15344314438259685,0.5053913438600477,0.6667499716005907,blue
North Carolina,DURHAM COUNTY,2016,156134,121250,28350,241907,0.11719379761643937,0.5012256776364471,0.645429855274961,blue
North Carolina,DURHAM COUNTY,2020,179914,144688,32459,255829,0.12687771910143103,0.5655652799330803,0.703258817413194,blue
North Carolina,EDGECOMBE COUNTY,2012,26972,18310,8546,42339,0.2018469968586882,0.43246179645244337,0.6370485840478046,blue
North Carolina,EDGECOMBE COUNTY,2016,24886,16224,8261,41038,0.20130123300355768,0.3953409035528047,0.6064135679126663,blue
North Carolina,EDGECOMBE COUNTY,2020,25477,16089,9206,39904,0.2307036888532478,0.4031926623897354,0.6384572975140337,blue
North Carolina,FORSYTH COUNTY,2012,174069,92323,79768,271998,0.29326686225634013,0.33942528989183746,0.6399642644431209,blue
North Carolina,FORSYTH COUNTY,2016,178312,94464,75975,284250,0.26728232189973616,0.33232717678100265,0.627306948109059,blue
North Carolina,FORSYTH COUNTY,2020,201262,113029,85060,295401,0.2879475695749168,0.3826290364623004,0.6813179373123314,blue
North Carolina,FRANKLIN COUNTY,2012,28389,13436,14603,46850,0.31169690501600855,0.28678762006403413,0.6059551760939168,red
North Carolina,FRANKLIN COUNTY,2016,30368,12874,16368,50196,0.3260817595027492,0.25647461949159295,0.6049884452944457,red
North Carolina,FRANKLIN COUNTY,2020,37357,15882,20904,54524,0.3833908003814834,0.29128457193162643,0.6851478248110924,red
North Carolina,GASTON COUNTY,2012,90483,33171,56138,158974,0.3531269264156403,0.2086567614830098,0.5691685432838074,red
North Carolina,GASTON COUNTY,2016,96431,31177,61798,166999,0.3700501200605992,0.18668974065712968,0.577434595416739,red
North Carolina,GASTON COUNTY,2020,115498,40959,73033,174276,0.4190651610089743,0.2350237554224334,0.6627303816934058,red
North Carolina,GATES COUNTY,2012,5396,2786,2564,9261,0.2768599503293381,0.30083144368858655,0.5826584602094806,blue
North Carolina,GATES COUNTY,2016,5392,2385,2874,9158,0.31382397903472375,0.26042804105699935,0.5887748416684866,red
North Carolina,GATES COUNTY,2020,5971,2546,3367,9230,0.3647887323943662,0.27583965330444205,0.6469122426868906,red
North Carolina,GRAHAM COUNTY,2012,3947,1119,2750,6843,0.40187052462370304,0.16352476983779043,0.5767938038871839,red
North Carolina,GRAHAM COUNTY,2016,4168,768,3283,6733,0.48759839596019605,0.11406505272538245,0.6190405465617109,red
North Carolina,GRAHAM COUNTY,2020,4665,905,3710,6767,0.5482488547362199,0.13373725432244718,0.6893749076400177,red
North Carolina,GRANVILLE COUNTY,2012,26275,13598,12405,44820,0.27677376171352075,0.3033913431503793,0.5862338241856314,blue
North Carolina,GRANVILLE COUNTY,2016,27353,12909,13591,46456,0.2925563974513518,0.2778758395040468,0.5887936972619252,red
North Carolina,GRANVILLE COUNTY,2020,31598,14565,16647,48058,0.3463939406550418,0.303071288859295,0.657497190894336,red
North Carolina,GREENE COUNTY,2012,8236,3778,4411,16451,0.26812959698498573,0.22965169290620632,0.5006382590723968,red
North Carolina,GREENE COUNTY,2016,8095,3605,4374,16665,0.26246624662466245,0.21632163216321632,0.48574857485748574,red
North Carolina,GREENE COUNTY,2020,8753,3832,4874,16884,0.2886756692726842,0.2269604359156598,0.5184198057332385,red
North Carolina,GUILFORD COUNTY,2012,253852,146365,104789,385564,0.2717810791463933,0.37961272317954997,0.6583913435901692,blue
North Carolina,GUILFORD COUNTY,2016,257405,149248,98062,406713,0.24110859500433968,0.36696146914408934,0.6328910066803864,blue
North Carolina,GUILFORD COUNTY,2020,284486,173086,107294,418240,0.2565369166029074,0.4138437260902831,0.6801979724560061,blue
North Carolina,HALIFAX COUNTY,2012,26079,17176,8763,41791,0.2096862960924601,0.41099758321169627,0.624033882893446,blue
North Carolina,HALIFAX COUNTY,2016,25167,15748,9031,40695,0.22191915468730802,0.38697628701314657,0.6184297825285662,blue
North Carolina,HALIFAX COUNTY,2020,25759,15545,10080,39391,0.25589601685664237,0.394633291868701,0.6539311010129217,blue
North Carolina,HARNETT COUNTY,2012,43415,17331,25565,88695,0.2882349625119793,0.19539996617622188,0.48948644230227184,red
North Carolina,HARNETT COUNTY,2016,46065,16737,27614,95718,0.28849328235023713,0.17485739359368144,0.48125744374098917,red
North Carolina,HARNETT COUNTY,2020,58293,22093,35177,100990,0.3483216160015843,0.21876423408258244,0.5772155658976136,red
North Carolina,HAYWOOD COUNTY,2012,27974,11833,15633,47541,0.32883195557518774,0.2489009486548453,0.5884184177867525,red
North Carolina,HAYWOOD COUNTY,2016,30727,10473,18929,49240,0.3844232331437855,0.21269293257514216,0.624025182778229,red
North Carolina,HAYWOOD COUNTY,2020,36542,13144,22834,50968,0.4480065923716842,0.2578873018364464,0.716959660963742,red
North Carolina,HENDERSON COUNTY,2012,52392,18642,32994,85989,0.38370024072846526,0.21679517147542127,0.609287234413704,red
North Carolina,HENDERSON COUNTY,2016,58176,19827,35809,91515,0.39129104518384966,0.21665300770365514,0.63569906572693,red
North Carolina,HENDERSON COUNTY,2020,68371,27211,40032,95451,0.41939843479900685,0.28507820766676095,0.716294224261663,red
North Carolina,HERTFORD COUNTY,2012,10918,7843,3007,19647,0.15305135644118695,0.399195805975467,0.5557082506235048,blue
North Carolina,HERTFORD COUNTY,2016,10186,6910,3099,19517,0.15878464928011476,0.3540503151099042,0.5219039811446431,blue
North Carolina,HERTFORD COUNTY,2020,10634,7097,3479,19299,0.1802684076895176,0.3677392611016115,0.5510130058552256,blue
North Carolina,HOKE COUNTY,2012,17089,10076,6819,35599,0.19155032444731593,0.2830416584735526,0.4800415742015225,blue
North Carolina,HOKE COUNTY,2016,18230,9726,7760,38226,0.20300319154502172,0.25443415476377335,0.476900538900225,blue
North Carolina,HOKE COUNTY,2020,21639,11804,9453,40282,0.2346705724641279,0.2930341095278288,0.5371878258279132,blue
North Carolina,HYDE COUNTY,2012,2383,1163,1193,4645,0.2568353067814855,0.2503767491926803,0.5130247578040904,red
North Carolina,HYDE COUNTY,2016,2304,965,1288,4498,0.2863494886616274,0.21453979546465096,0.5122276567363273,red
North Carolina,HYDE COUNTY,2020,2492,1046,1418,4098,0.34602244997559783,0.2552464616886286,0.6081015129331381,red
North Carolina,IREDELL COUNTY,2012,76365,26076,49299,122765,0.40157210931454407,0.2124058159898994,0.6220421129800839,red
North Carolina,IREDELL COUNTY,2016,82567,24734,54754,132045,0.41466166837063123,0.18731493051611192,0.6252944072096633,red
North Carolina,IREDELL COUNTY,2020,102371,33888,67010,140623,0.47652233276206596,0.24098476067215177,0.7279819090760402,red
North Carolina,JACKSON COUNTY,2012,16701,8095,8254,33521,0.24623370424510008,0.24149040899734495,0.49822499328778974,red
North Carolina,JACKSON COUNTY,2016,18713,7713,9870,35361,0.2791210655807245,0.21812165945533216,0.5291988348745793,red
North Carolina,JACKSON COUNTY,2020,21428,9591,11356,36721,0.30925083739549575,0.26118569755725607,0.5835353067726914,red
North Carolina,JOHNSTON COUNTY,2012,76691,27290,48427,127035,0.3812099027826977,0.21482268666115636,0.6036997677805329,red
North Carolina,JOHNSTON COUNTY,2016,85909,28362,54372,141176,0.3851362837876126,0.20089816966056553,0.6085241117470391,red
North Carolina,JOHNSTON COUNTY,2020,111357,41257,68353,156585,0.43652329405754065,0.26347989909633746,0.7111600728039085,red
North Carolina,JONES COUNTY,2012,5230,2352,2837,8050,0.3524223602484472,0.2921739130434783,0.6496894409937888,red
North Carolina,JONES COUNTY,2016,5135,2065,2974,7732,0.38463528194516294,0.2670719089498189,0.6641231246766683,red
North Carolina,JONES COUNTY,2020,5525,2197,3280,7704,0.4257528556593977,0.2851765316718588,0.717159916926272,red
North Carolina,LEE COUNTY,2012,24239,10801,13158,43868,0.29994529041670465,0.24621592048873894,0.5525439956232333,red
North Carolina,LEE COUNTY,2016,25084,10469,13712,44985,0.30481271534956095,0.23272201845059465,0.5576080915860843,red
North Carolina,LEE COUNTY,2020,29008,12143,16469,47136,0.34939324507807196,0.2576162593346911,0.6154107264086898,red
North Carolina,LENOIR COUNTY,2012,28086,13948,13980,45271,0.3088069625146341,0.30810010823706124,0.6203971637472112,red
North Carolina,LENOIR COUNTY,2016,26807,12634,13613,44293,0.3073397602329939,0.2852369448897117,0.6052197864222337,red
North Carolina,LENOIR COUNTY,2020,28409,13605,14590,43423,0.3359970522534141,0.3133132211040232,0.6542385371807568,red
North Carolina,LINCOLN COUNTY,2012,36775,11024,25267,60850,0.4152341824157765,0.18116680361544782,0.604354971240756,red
North Carolina,LINCOLN COUNTY,2016,40023,9897,28806,63688,0.45229870619268936,0.1553981911820123,0.6284229368169828,red
North Carolina,LINCOLN COUNTY,2020,50217,13274,36341,67981,0.534575837366323,0.19526044041717538,0.7386916932672364,red
North Carolina,MACON COUNTY,2012,16861,5712,10835,27346,0.39621882542236525,0.20887881225773422,0.6165801214071528,red
North Carolina,MACON COUNTY,2016,17734,4876,12127,27761,0.43683584885270704,0.1756420878210439,0.638809841144051,red
North Carolina,MACON COUNTY,2020,20743,6230,14211,29260,0.4856801093643199,0.21291866028708134,0.70892002734108,red
North Carolina,MADISON COUNTY,2012,10113,4484,5404,16883,0.3200852928981816,0.2655926079488243,0.5990049161878813,red
North Carolina,MADISON COUNTY,2016,11269,3926,6783,17416,0.3894694533762058,0.2254248966467616,0.6470486908589802,red
North Carolina,MADISON COUNTY,2020,13076,4901,7979,17939,0.444785105078321,0.273203634539272,0.7289146552204694,red
North Carolina,MARTIN COUNTY,2012,12652,6583,5995,18783,0.319171591332588,0.3504764947026567,0.6735878187722941,blue
North Carolina,MARTIN COUNTY,2016,11964,5846,5897,18338,0.3215726905878504,0.3187915803250082,0.652415748718508,red
North Carolina,MARTIN COUNTY,2020,12540,5911,6532,17917,0.3645699614890886,0.3299101412066752,0.6998939554612937,red
North Carolina,MCDOWELL COUNTY,2012,18099,6031,11775,35396,0.33266470787659624,0.17038648434851394,0.5113289637247147,red
North Carolina,MCDOWELL COUNTY,2016,19875,4667,14568,35606,0.4091445262034489,0.1310734145930461,0.5581924394764928,red
North Carolina,MCDOWELL COUNTY,2020,23003,5832,16883,36617,0.4610699948111533,0.1592702842941803,0.6282054783297375,red
North Carolina,MECKLENBURG COUNTY,2012,448900,272262,171668,725739,0.23654233822352114,0.3751513974031987,0.6185419276075834,blue
North Carolina,MECKLENBURG COUNTY,2016,472857,294562,155518,801668,0.1939930245438261,0.36743639511618276,0.5898414306171632,blue
North Carolina,MECKLENBURG COUNTY,2020,567053,378107,179211,852079,0.21032204760356726,0.443746413184693,0.66549345776624,blue
North Carolina,MITCHELL COUNTY,2012,7765,1838,5806,12439,0.46675777795642737,0.14776107404132166,0.6242463220516119,red
North Carolina,MITCHELL COUNTY,2016,8096,1596,6282,12231,0.5136129506990434,0.13048810399803779,0.6619246177745074,red
North Carolina,MITCHELL COUNTY,2020,9041,1867,7090,12229,0.579769400605119,0.15266988306484586,0.739308201815357,red
North Carolina,MONTGOMERY COUNTY,2012,11231,4706,6404,20961,0.3055197748199036,0.22451218930394543,0.535804589475693,red
North Carolina,MONTGOMERY COUNTY,2016,11540,4150,7130,21025,0.33912009512485136,0.19738406658739596,0.5488703923900119,red
North Carolina,MONTGOMERY COUNTY,2020,12849,4327,8411,21266,0.3955139659550456,0.2034703282234553,0.6042038935389824,red
North Carolina,MOORE COUNTY,2012,46415,16505,29495,70977,0.41555715231694773,0.23254011862997873,0.6539442354565563,red
North Carolina,MOORE COUNTY,2016,48692,16329,30490,75138,0.40578668583140354,0.21732013095903538,0.6480342835848705,red
North Carolina,MOORE COUNTY,2020,58339,20779,36764,79328,0.46344292053247277,0.26193777732956836,0.7354149858814037,red
North Carolina,NASH COUNTY,2012,48492,24313,23842,73211,0.3256614443184767,0.3320949037712912,0.6623594814986818,blue
North Carolina,NASH COUNTY,2016,47665,23235,23319,72900,0.3198765432098765,0.3187242798353909,0.6538408779149519,red
North Carolina,NASH COUNTY,2020,52271,25947,25827,73765,0.35012539822409,0.3517521859960686,0.7086151969091032,blue
North Carolina,NEW HANOVER COUNTY,2012,103628,48668,53385,167848,0.3180556217530146,0.2899528144511701,0.6173919260283113,red
North Carolina,NEW HANOVER COUNTY,2016,111905,50979,55344,182415,0.3033961022942192,0.27946714908313464,0.613463805059891,red
North Carolina,NEW HANOVER COUNTY,2020,131840,66146,63333,191812,0.3301826788730632,0.34484808041207016,0.6873396867766355,blue
North Carolina,NORTHAMPTON COUNTY,2012,10756,7232,3483,17112,0.2035413744740533,0.42262739597942967,0.6285647498831229,blue
North Carolina,NORTHAMPTON COUNTY,2016,9848,6144,3582,16473,0.2174467310143872,0.3729739573848115,0.5978267467977904,blue
North Carolina,NORTHAMPTON COUNTY,2020,10110,6069,3989,16132,0.24727250185965782,0.3762087775849244,0.6267046863377138,blue
North Carolina,ONSLOW COUNTY,2012,51435,18490,32243,143686,0.22439903678855283,0.12868337903483987,0.35796806926214103,red
North Carolina,ONSLOW COUNTY,2016,57135,17514,37122,145410,0.2552919331545286,0.12044563647617083,0.392923457808954,red
North Carolina,ONSLOW COUNTY,2020,72235,24266,46078,149343,0.30853806338428985,0.16248501771090712,0.4836852078771687,red
North Carolina,ORANGE COUNTY,2012,76757,53901,21539,109557,0.19660085617532427,0.49199047071387497,0.7006124665699134,blue
North Carolina,ORANGE COUNTY,2016,82340,59923,18557,114395,0.16221862843655754,0.5238253420166965,0.7197867039643341,blue
North Carolina,ORANGE COUNTY,2020,84997,63594,20176,119925,0.16823848238482386,0.530281425891182,0.7087513028976443,blue
