state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner,dem_per,gop_per,reg_voters,turnout_reg,turnout_rep_reg,turnout_dem_reg,,,,,,
North Carolina,LENOIR COUNTY,2020,28409,13605,14590,43423,0.335997052,0.313313221,0.654238537,red,0.478897532,0.513569643,38541,0.737111128,0.378557899,0.353000701,,,,,,
Georgia,SUMTER COUNTY,2020,12150,6318,5732,22842,0.250941249,0.276595745,0.531914894,blue,0.52,0.471769547,18033,0.673764765,0.317861698,0.350357678,,,,,,
North Carolina,ALAMANCE COUNTY,2020,86091,38825,46056,132145,0.34852624,0.293806046,0.651488895,red,0.450976293,0.534968812,110926,0.776112003,0.415195716,0.350008114,,,,,,
Wisconsin,LINCOLN COUNTY,2020,16520,6260,10017,22571,0.443799566,0.277347038,0.731912631,red,0.378934625,0.606355932,18001,0.917726793,0.556469085,0.347758458,,,,,,
Wisconsin,IRON COUNTY,2020,4031,1533,2439,4831,0.504864417,0.317325605,0.834402815,red,0.380302654,0.605060779,4412,0.913644606,0.552810517,0.347461469,,,,,,
Wisconsin,VILAS COUNTY,2020,15338,5903,9261,18449,0.501978427,0.319963142,0.831372974,red,0.384861129,0.603794497,17003,0.902076104,0.544668588,0.347174028,,,,,,
North Carolina,CABARRUS COUNTY,2020,117227,52162,63237,161462,0.391652525,0.323060534,0.726034609,red,0.44496575,0.539440573,150595,0.778425579,0.41991434,0.346372722,,,,,,
North Carolina,ANSON COUNTY,2020,11194,5789,5321,19608,0.271368829,0.295236638,0.570889433,blue,0.517152046,0.475343934,16732,0.669017452,0.318013388,0.345983744,,,,,,
Wisconsin,PRICE COUNTY,2020,8645,3132,5394,10955,0.49237791,0.285896851,0.78913738,red,0.362290341,0.623944477,9055,0.954721149,0.595692987,0.345886251,,,,,,
Wisconsin,MANITOWOC COUNTY,2020,44806,16815,27217,62835,0.433150314,0.267605634,0.713073924,red,0.37528456,0.607440968,48688,0.920267828,0.55900838,0.345362307,,,,,,
Wisconsin,MONROE COUNTY,2020,22604,8432,13775,34583,0.398317092,0.243819218,0.653615938,red,0.373031322,0.609405415,24565,0.920170975,0.560757175,0.343252595,,,,,,
Wisconsin,WASHBURN COUNTY,2020,10375,3867,6332,12758,0.496316037,0.303103935,0.813215237,red,0.372722892,0.610313253,11278,0.919932612,0.561447065,0.342879943,,,,,,
Michigan,GENESEE COUNTY,2020,221316,119390,98714,315340,0.313039893,0.378607218,0.701832942,blue,0.539454897,0.446031918,348259,0.63549255,0.283449961,0.342819568,,,,,,
North Carolina,PASQUOTANK COUNTY,2020,19897,9832,9770,31068,0.314471482,0.316467104,0.640433887,blue,0.494144846,0.491028798,28723,0.69272012,0.340145528,0.342304077,,,,,,
Georgia,BALDWIN COUNTY,2020,18251,9140,8903,36602,0.243238074,0.24971313,0.498633954,blue,0.500794477,0.487808887,26742,0.682484481,0.332921995,0.341784459,,,,,,
Pennsylvania,BERKS COUNTY,2020,205528,92892,109727,327744,0.33479484,0.28342853,0.627099199,red,0.451967615,0.533878596,272253,0.754915465,0.403033208,0.341197342,,,,,,
Ohio,MAHONING COUNTY,2020,116348,56346,58601,183211,0.319855249,0.307547036,0.635049206,red,0.484288514,0.503670024,165259,0.704034273,0.35460096,0.340955712,,,,,,
Wisconsin,BUFFALO COUNTY,2020,7811,2859,4834,10366,0.46633224,0.275805518,0.753521127,red,0.366022276,0.618870823,8405,0.929327781,0.575133849,0.34015467,,,,,,
Wisconsin,MARQUETTE COUNTY,2020,9053,3239,5719,12577,0.454718931,0.257533593,0.719805995,red,0.357781951,0.63172429,9579,0.945088214,0.597035181,0.338135505,,,,,,
Wisconsin,ADAMS COUNTY,2020,11818,4329,7362,17372,0.423785402,0.249194105,0.680290122,red,0.366305635,0.622948045,12805,0.922920734,0.574931667,0.338071066,,,,,,
Wisconsin,PEPIN COUNTY,2020,4140,1489,2584,5768,0.447988904,0.258148405,0.717753121,red,0.359661836,0.624154589,4414,0.937924785,0.585410059,0.33733575,,,,,,
Pennsylvania,ERIE COUNTY,2020,137083,68286,66869,212712,0.314364023,0.321025612,0.644453533,blue,0.498136166,0.487799362,202624,0.676538811,0.330015201,0.337008449,,,,,,
North Carolina,GREENE COUNTY,2020,8753,3832,4874,16884,0.288675669,0.226960436,0.518419806,red,0.437792757,0.556837656,11388,0.768616087,0.42799438,0.336494556,,,,,,
Wisconsin,FOND DU LAC COUNTY,2020,57322,20588,35754,81450,0.438968692,0.25276857,0.703769184,red,0.359164021,0.623739576,61390,0.933735136,0.582407558,0.335364066,,,,,,
Florida,COLLIER COUNTY,2020,207818,77621,128950,320147,0.402783721,0.242454248,0.649133055,red,0.373504701,0.620494856,231708,0.896896093,0.556519412,0.334994907,,,,,,
Michigan,BENZIE COUNTY,2020,12260,5480,6601,14621,0.451473907,0.374803365,0.838519937,red,0.446982055,0.538417618,16421,0.746604957,0.401985263,0.333719018,,,,,,
Ohio,LORAIN COUNTY,2020,151668,72792,76719,242329,0.316590255,0.300385014,0.625876391,red,0.479943033,0.505835114,218501,0.694129546,0.351115098,0.33314264,,,,,,
North Carolina,FRANKLIN COUNTY,2020,37357,15882,20904,54524,0.3833908,0.291284572,0.685147825,red,0.425141205,0.559573842,47720,0.782837385,0.438055323,0.332816429,,,,,,
Wisconsin,BARRON COUNTY,2020,25333,9188,15797,35535,0.444547629,0.258561981,0.712902772,red,0.362688983,0.623573994,27632,0.916799363,0.571692241,0.332513028,,,,,,
Pennsylvania,CUMBERLAND COUNTY,2020,141595,62245,77212,202103,0.38204282,0.307986522,0.700608106,red,0.439598856,0.545301741,187335,0.755838471,0.412160034,0.332265727,,,,,,
Georgia,EARLY COUNTY,2020,5187,2437,2722,7657,0.355491707,0.318270863,0.677419355,red,0.469828417,0.524773472,7340,0.706675749,0.370844687,0.332016349,,,,,,
Ohio,LAKE COUNTY,2020,127600,54337,71615,184715,0.387705384,0.294166689,0.690793926,red,0.425838558,0.561246082,163936,0.778352528,0.436847306,0.331452518,,,,,,
Arizona,NAVAJO COUNTY,2020,51767,23383,27657,81804,0.338088602,0.285841768,0.632817466,red,0.451697027,0.534259277,70650,0.732724699,0.391464968,0.330969568,,,,,,
